,Paper ID,Hypothesis/Proposition #,Hypothesis/Proposition Full Sentence
1076,wmsm99ijhrm.txt,h0,"hypo 2: 0 the role of human resource practices in petrochemical refinery performance patrick m. wright , blaine mccormick , w. scott sherman & gary c. mcmahan to cite this article: patrick m. wright , blaine mccormick , w. scott sherman & gary c. mcmahan the role of human resource practices in petro-chemical refinery performance, international journal of human resource management, 10:4, 551-571, doi: 10.1080/095851999340260 published online: 18 feb 2011. submit your article to this journal article views: 370 citing articles: 100 view citing articles full terms & conditions of access and use can be found at http://www.tandfonline.com/action/journalinformation?journalcode=rij"
1077,wmsm99ijhrm.txt,h1,"hypo 2: 0 the international journal of human resource management 10:4 august 1999 551-571 the role of human resource practices in petro-chemical re nery performance patrick m. wright, blaine mccormick, w. scott sherman and gary c. mcmahan abstract this study examined the impact of human resource practices and participation on the nancial performance of us petro-chemical re neries."
1078,wmsm99ijhrm.txt,h2,"hypo 1: human resource practices that consist of an emphasis on selection, training, appraisal and compensation should be positively related to the skills and motivation of the workforce."
1079,wmsm99ijhrm.txt,h3,"hypo 2: emphasis on selection, training, appraisal, compensation systems should be positively related to organizational performance."
1080,wmsm99ijhrm.txt,h4,hypo 3: employee participation will be positively related to organizational performance.
1081,wmsm99ijhrm.txt,h5,"thus, consistent with macduf e , the following hypothesis is proposed: "
1082,wmsm99ijhrm.txt,h6,"hypo 4: the positive impact of selection, training, appraisal and compensation systems on organizational performance will be stronger when employee participation is high than when participation is low."
1083,wmsm99ijhrm.txt,h7,"hypo 1: stated that the hr practices emphasizing selection, training, appraisal and compensation would be positively related to the skills and motivation of the operators."
1084,wmsm99ijhrm.txt,h8,"hypo 1: table 1 means, standard deviations and intercorrelations among variables variable mean sd 1 age 2 technology 3 size 4 selection 5 training 6 compensation 7 appraisal 8 participation 9 ee skills 10 ee motivation 11 performance notes n 5 decimals are omitted from intercorrelation s .05; r ."
1085,wmsm99ijhrm.txt,h9,hypo 2: stated that the hr practices would be positively related to the nancial performance of the re neries.
1086,wmsm99ijhrm.txt,h10,hypo 3: stated that employee participation would be related to re nery performance.
1087,wmsm99ijhrm.txt,h11,"hypo 4: stated that the positive impact of selection, training, appraisal and compensation systems on re nery performance would be observed only when employee participation is high."
1088,wmsm99ijhrm.txt,h12,hypo 4: would be observed if the hr practice x participation interaction term explained signi cant incremental variance in performance when entered in the nal step of the regression.
1089,wmsm99ijhrm.txt,h13,"hypo 2: also as can be seen in table 3, participation failed to account for any signi cant variance in re nery performance in any of the four equations."
1090,wmsm99ijhrm.txt,h14,"hypo 3: however, this lack of support for the bene cial impact of hr practices and participation on re nery performance must be tempered in light of the number of signi cant interactions."
1091,wmsm99ijhrm.txt,h15,"hypo 4: discussion quinn noted that, in today’s organizations where technologies, markets and capital are similar across competitors, people are playing an increasingly important role in determining rm performance."
1092,wq11amj.txt,h0,hypo 1: corporate philanthropy is positively related to a firm's financial performance .
1093,wq11amj.txt,h1,hypo 1: should hold for chinese firms a fortiori.
1094,wq11amj.txt,h2,hypo 2: the positive relationship between corporate philanthropy and a firm's financial performance increases with its advertising intensity.
1095,wq11amj.txt,h3,hypo 2: the positive relationship between corporate philanthropy and a firm's financial performance increases with the level of development of the market in which the firm operates.
1096,wq11amj.txt,h4,hypo 2: the positive relationship between corporate philanthropy and a firm's financial performance increases with the level of the firm's past financial performance.
1097,wq11amj.txt,h5,hypo 3: the positive relationship between corporate philanthropy and financial performance is stronger for firms without political connections than for those with political connections.
1098,wq11amj.txt,h6,"hypo 2: however, the interaction term between corporate giving and market development was significant for market-to-book ratio but not for roa, so was also partially supported."
1099,wq11amj.txt,h7,hypo 2: predicts that past financial performance positively moderates the relationship between corporate giving and financial performance.
1100,x13bse.txt,h0,hypo 1: global retailers’ government-aimed csr leads to a positive effect on their retail performance in china.
1101,x13bse.txt,h1,hypo 2: global retailers’ consumer-aimed csr leads to a positive effect on their retail performance in china.
1102,x13bse.txt,h2,hypo 1: proposes a positive association between retailers’ government-aimed csr and their retail performance in china.
1103,x13bse.txt,h3,"hypo 2: which suggests that consumer-aimed csr will also have a positive and direct impact on retailers’ performance in china, turns out to be insigniﬁcant and even shows some negative direction ."
1104,x13bse.txt,h4,hypo 2: hypothesis relationship direction standardised coefﬁcient t-statistics result government-aimed csr !
1105,y07tqm.txt,h0,hypo 3: g1 g2 g3 g4 b1 b2 b3 b4 b5 b6 reputation variables intercept age02 age03 age04 edu02 edu03 edu04 edu05 pri spe emp rel res tan r 2 p-value in parentheses.
1106,y07tqm.txt,h1,hypo 3: g1 g2 g3 g4 b1 b2 b3 b4 b5 b6 b7 b8 b9 b10 b11 b12 p-value in parentheses.
1107,y07tqm.txt,h2,hypo 3: g1 g2 g3 g4 b1 b2 b3 b4 b5 b6 b7 b8 b9 b10 b11 b12 proﬁts one-period ahead two-period ahead current p-value in parentheses.
1108,zi06amj.txt,h0,hypo 1: layoffs moderate the relationship between high-involvement work practices and productivity in such a way that workplaces with more extensive high-involvement work practices suffer greater effects from layoffs than workplaces with less extensive highinvolvement work practices.
1109,zi06amj.txt,h1,hypo 2: continued investments in high-involvement work practices lessen the negative consequences of layoffs on the relationship between these practices and workplace productivity.
1110,zi06amj.txt,h2,"hypo 2: , we needed to assess whether workplaces continue or discontinue investments in high-involvement work practices."
1111,zi06amj.txt,h3,"hypo 1: the explained variance from the interaction term is comparable to that in other studies linking high-involvement work practices and productivity additionally, the effect size in our study is higher than those reported in much of the research on moderator effects: aguinis, beaty, boik, and pierce reviewed 30 years of management research on moderator effects and reported a median effect size of .002. although aguinis et al."
1112,zi06amj.txt,h4,hypo 2: predicts that workplaces with continued investments in high-involvement work practices will reduce the negative moderating effect of higher layoff rates on the relationship between such practices and productivity.
1113,zi06amj.txt,h5,"hypo 2: to obtain the three-way interaction results, we calculated the dollar change in 2001 productivity for workplaces having high layoff rates and continued investments in high-involvement work practices; the model indicates a 4.7 percent increase in productivity of approximately $745 per employee for a one-practice increase in 1999 high-involvement work practices."
1114,zmzttj11jcp.txt,h0,hypo 1: levels of the government driving force positively inﬂuence the environmental performance of smes.
1115,zmzttj11jcp.txt,h1,hypo 1: levels of society driving force are positively associated with the environmental performance of smes.
1116,zmzttj11jcp.txt,h2,hypo 1: levels of market driving force are positively associated with the environmental performance of smes.
1117,zmzttj11jcp.txt,h3,hypo 1: levels of enterprise driving force are positively associated with the environmental performance of smes.
1118,zmzttj11jcp.txt,h4,hypo 2: government’s driving forces impact signiﬁcantly on the economic performance of smes.
1119,zmzttj11jcp.txt,h5,hypo 2: society driving forces impact signiﬁcantly on the economic performance of smes.
1120,zmzttj11jcp.txt,h6,hypo 2: market driving forces impact signiﬁcantly on the economic performance of smes.
1121,zmzttj11jcp.txt,h7,hypo 2: enterprise driving forces impact signiﬁcantly on the economic performance of smes.
1122,zmzttj11jcp.txt,h8,hypo 3: for smes with high-pollution level: environmental performance is positively associated with their economic performance.
1123,zmzttj11jcp.txt,h9,hypo 3: for smes with light-pollution level: environmental performance is positively associated with their economic performance.
1124,zmzttj11jcp.txt,h10,"hypo 3: for smes of the two pollution levels: high-pollution and light-pollution enterprises, the relationship between environmental performance and economic performance is different."
1125,zmzttj11jcp.txt,h11,"hypo 2: is not supported; that is, the government driving forces do not have signiﬁcant impact on the economic performance of smes."
1126,zn02smj.txt,h0,hypo 1: use of internal hr-based manufacturing sources leads to successful tc.
1127,zn02smj.txt,h1,hypo 2: use of external hr-based manufacturing sources leads to successful tc.
1128,zn02smj.txt,h2,hypo 3: use of internal technical manufacturing sources leads to successful tc.
1129,zn02smj.txt,h3,hypo 4: use of external technical manufacturing sources leads to successful tc.
1130,zn02smj.txt,h4,hypo 5: the effect of internal hr sources on tc success is signiﬁcantly higher when integration is high rather than when it is low.
1131,zn02smj.txt,h5,hypo 5: the effect of external hr sources on tc success is signiﬁcantly higher when integration is high rather than when it is low.
1132,zn02smj.txt,h6,hypo 5: the effect of internal manufacturing technology sources on tc success is signiﬁcantly higher when integration is high rather than when it is low.
1133,zn02smj.txt,h7,hypo 5: the effect of external manufacturing technology sources on tc success is signiﬁcantly higher when integration is high rather than when it is low.
1134,zn02smj.txt,h8,hypo 1: external hr manufacturing sources were also positively and signiﬁcantly related to the number of new products and tc speed .
1135,zn02smj.txt,h9,"hypo 2: however, external hr sources were negatively related to the number of patents and radicalness of new products , which contradicted "
1136,zn02smj.txt,h10,"hypo 2: the use of internal technological sources was positively and signiﬁcantly related to the number of new products , radical new products , patents , and tc speed ."
1137,zn02smj.txt,h11,"hypo 3: focusing on external technological sources, outsourcing and alliances were positively and significantly related to new product radicalness and tc speed."
1138,zn02smj.txt,h12,"hypo 4: outsourcing was signiﬁcantly but negatively associated with product radicalness and patents , contradicting "
